name;test_number;n_procesors;task_number;max_load;cov;max_part_of_processors;length_function;max_end;mean_response_time;mean_processing_time;mean_ideal_delay_time;actual_resource_load
SeparateScheduler-comparator_oldest_task-0.05;0;100;10000;1.0;1.0;1.0;CONVEX;51201737.26133393;11731953.84479539;6099.988320989055;11731883.329056077;0.9595669119914495
SeparateScheduler-comparator_oldest_task-0.05;0;100;10000;1.0;1.0;1.0;CONVEX;51144417.266796395;11715872.702894885;6093.895570647673;11715802.258719616;0.9595753739734558
SeparateScheduler-comparator_oldest_task-0.05;0;100;10000;1.0;1.0;1.0;CONVEX;52089091.949191995;11986392.856154524;6180.747878670797;11986321.36799499;0.9593286199411925
SeparateScheduler-comparator_oldest_task-0.25;0;100;10000;1.0;1.0;1.0;CONVEX;58985511.247341454;13073230.719375078;6875.678684989339;13073160.203635765;0.7914132701114737
SeparateScheduler-comparator_oldest_task-0.25;0;100;10000;1.0;1.0;1.0;CONVEX;58919488.301578306;13055042.791836644;6868.716648578026;13054972.347661374;0.791445022970187
SeparateScheduler-comparator_oldest_task-0.25;0;100;10000;1.0;1.0;1.0;CONVEX;60007774.21571548;13375653.580458026;6969.9509633677535;13375582.092298495;0.790376999249806
SeparateScheduler-comparator_oldest_task-0.5;0;100;10000;1.0;1.0;1.0;CONVEX;60130183.892342374;13251096.613221021;6983.823515135378;13251026.097481707;0.5807252749832995
SeparateScheduler-comparator_oldest_task-0.5;0;100;10000;1.0;1.0;1.0;CONVEX;60062881.10081095;13232614.288198143;6976.735868388733;13232543.844022872;0.5807859813350295
SeparateScheduler-comparator_oldest_task-0.5;0;100;10000;1.0;1.0;1.0;CONVEX;61172286.31373376;13560908.71614976;7080.131250921583;13560837.227990227;0.5787041549019251
SeparateScheduler-comparator_oldest_task-0.75;0;100;10000;1.0;1.0;1.0;CONVEX;60521782.428790115;13258589.683614839;7004.502406822145;13258519.167875525;0.36801481935311114
SeparateScheduler-comparator_oldest_task-0.75;0;100;10000;1.0;1.0;1.0;CONVEX;60454041.795285374;13240049.106312225;6997.377915968688;13239978.662136955;0.36810298883701686
SeparateScheduler-comparator_oldest_task-0.75;0;100;10000;1.0;1.0;1.0;CONVEX;61570672.03147661;13571845.877307542;7101.639434586352;13571774.38914801;0.36505951619577065
SeparateScheduler-comparator_oldest_task-0.95;0;100;10000;1.0;1.0;1.0;CONVEX;60688211.806780495;12876545.448976018;6895.474803306741;12876474.933236703;0.17940361833720073
SeparateScheduler-comparator_oldest_task-0.95;0;100;10000;1.0;1.0;1.0;CONVEX;60620285.09043711;12858286.69478153;6888.378896784978;12858216.250606261;0.17950002910462118
SeparateScheduler-comparator_oldest_task-0.95;0;100;10000;1.0;1.0;1.0;CONVEX;61739985.96151747;13197880.28920039;6993.92418844572;13197808.801040856;0.17616285872898996
SeparateWithPremptionScheduler-comparator_smallest_task-0.05;0;100;10000;1.0;1.0;1.0;CONVEX;10287968.144525286;5732963.635821032;2008.483997222158;5732893.120081719;0.9999942548373467
SeparateWithPremptionScheduler-comparator_smallest_task-0.05;0;100;10000;1.0;1.0;1.0;CONVEX;10284853.20838137;5728886.599244658;2007.9391648061755;5728816.155069388;1.0000000000000016
SeparateWithPremptionScheduler-comparator_smallest_task-0.05;0;100;10000;1.0;1.0;1.0;CONVEX;10220806.26571771;5722073.040540758;1993.9193103233729;5722001.552381226;1.000000000000001
SeparateWithPremptionScheduler-comparator_smallest_task-0.25;0;100;10000;1.0;1.0;1.0;CONVEX;10276707.655890591;5765164.336035512;2004.671266700281;5765093.820296199;0.9999942485422034
SeparateWithPremptionScheduler-comparator_smallest_task-0.25;0;100;10000;1.0;1.0;1.0;CONVEX;10273595.469653953;5761100.770655425;2004.1273653855883;5761030.326480156;1.0000000000000009
SeparateWithPremptionScheduler-comparator_smallest_task-0.25;0;100;10000;1.0;1.0;1.0;CONVEX;10209636.054835169;5753609.164802767;1990.1371472797186;5753537.676643235;1.0000000000000009
SeparateWithPremptionScheduler-comparator_smallest_task-0.5;0;100;10000;1.0;1.0;1.0;CONVEX;10216044.28352806;5734014.048883809;1992.2833255618928;5733943.5331444945;0.9999942143897674
SeparateWithPremptionScheduler-comparator_smallest_task-0.5;0;100;10000;1.0;1.0;1.0;CONVEX;10212946.911804266;5729929.477253328;1991.7424494880659;5729859.033078058;1.000000000000002
SeparateWithPremptionScheduler-comparator_smallest_task-0.5;0;100;10000;1.0;1.0;1.0;CONVEX;10149459.033738066;5722329.9689635765;1977.8485229220178;5722258.480804045;0.9999999999999981
SeparateWithPremptionScheduler-comparator_smallest_task-0.75;0;100;10000;1.0;1.0;1.0;CONVEX;10033746.808967434;5627138.886540883;1955.5750436226715;5627068.37080157;0.9999941092742854
SeparateWithPremptionScheduler-comparator_smallest_task-0.75;0;100;10000;1.0;1.0;1.0;CONVEX;10030693.955841199;5623173.211315668;1955.0431320242697;5623102.767140398;0.9999999999999988
SeparateWithPremptionScheduler-comparator_smallest_task-0.75;0;100;10000;1.0;1.0;1.0;CONVEX;9968623.077124316;5615533.11187091;1941.4345391511192;5615461.623711378;1.0000000000000013
SeparateWithPremptionScheduler-comparator_smallest_task-0.95;0;100;10000;1.0;1.0;1.0;CONVEX;8790039.062823337;4882812.237384864;1705.5502345227826;4882741.721645551;0.9999932757920748
SeparateWithPremptionScheduler-comparator_smallest_task-0.95;0;100;10000;1.0;1.0;1.0;CONVEX;8787289.93373309;4879282.934190826;1705.0793811145788;4879212.490015555;1.0000000000000013
SeparateWithPremptionScheduler-comparator_smallest_task-0.95;0;100;10000;1.0;1.0;1.0;CONVEX;8734886.402692022;4872033.892194989;1693.414232563172;4871962.4040354565;1.0000000000000024
SeparateWithPremptionScheduler-comparator_oldest_task-0.05;0;100;10000;1.0;1.0;1.0;CONVEX;10287968.14452523;5992413.821897121;2008.4839972221478;5992343.306157808;0.999994254837349
SeparateWithPremptionScheduler-comparator_oldest_task-0.05;0;100;10000;1.0;1.0;1.0;CONVEX;10284853.208381329;5987871.470892138;2007.9391648061662;5987801.026716867;0.9999999999999991
SeparateWithPremptionScheduler-comparator_oldest_task-0.05;0;100;10000;1.0;1.0;1.0;CONVEX;10220806.265717654;5973771.4132417925;1993.919310323363;5973699.925082261;0.9999999999999981
SeparateWithPremptionScheduler-comparator_oldest_task-0.25;0;100;10000;1.0;1.0;1.0;CONVEX;10276707.655890588;6023268.751435342;2004.6712667002814;6023198.235696028;0.9999942485422036
SeparateWithPremptionScheduler-comparator_oldest_task-0.25;0;100;10000;1.0;1.0;1.0;CONVEX;10273595.469653979;6018647.046367318;2004.1273653855935;6018576.602192048;0.9999999999999989
SeparateWithPremptionScheduler-comparator_oldest_task-0.25;0;100;10000;1.0;1.0;1.0;CONVEX;10209636.054835184;6004005.524999761;1990.1371472797232;6003934.036840229;1.000000000000001
SeparateWithPremptionScheduler-comparator_oldest_task-0.5;0;100;10000;1.0;1.0;1.0;CONVEX;10216044.2835281;5990320.342797929;1992.2833255619023;5990249.827058616;0.9999942143897659
SeparateWithPremptionScheduler-comparator_oldest_task-0.5;0;100;10000;1.0;1.0;1.0;CONVEX;10212946.911804259;5985713.729581561;1991.742449488064;5985643.285406291;0.9999999999999972
SeparateWithPremptionScheduler-comparator_oldest_task-0.5;0;100;10000;1.0;1.0;1.0;CONVEX;10149459.033738011;5971060.833485304;1977.8485229220087;5970989.345325773;1.0000000000000004
SeparateWithPremptionScheduler-comparator_oldest_task-0.75;0;100;10000;1.0;1.0;1.0;CONVEX;10033746.808967452;5878490.292962592;1955.5750436226765;5878419.777223279;0.9999941092742843
SeparateWithPremptionScheduler-comparator_oldest_task-0.75;0;100;10000;1.0;1.0;1.0;CONVEX;10030693.955841217;5873957.112611122;1955.043132024273;5873886.668435852;0.999999999999999
SeparateWithPremptionScheduler-comparator_oldest_task-0.75;0;100;10000;1.0;1.0;1.0;CONVEX;9968623.07712433;5859456.952282052;1941.434539151124;5859385.46412252;1.000000000000002
SeparateWithPremptionScheduler-comparator_oldest_task-0.95;0;100;10000;1.0;1.0;1.0;CONVEX;8790039.062823325;5100274.385444407;1705.5502345227828;5100203.869705094;0.9999932757920704
SeparateWithPremptionScheduler-comparator_oldest_task-0.95;0;100;10000;1.0;1.0;1.0;CONVEX;8787289.933733083;5096275.722075523;1705.079381114575;5096205.277900253;1.0000000000000016
SeparateWithPremptionScheduler-comparator_oldest_task-0.95;0;100;10000;1.0;1.0;1.0;CONVEX;8734886.402692037;5083033.724145103;1693.414232563177;5082962.2359855715;1.0000000000000016
PreemptionScheduler-comparator_smallest_task;0;100;10000;1.0;1.0;1.0;CONVEX;723720.269008537;9140.673979591706;7050.682466912598;9070.15824027832;0.999918330254266
PreemptionScheduler-comparator_smallest_task;0;100;10000;1.0;1.0;1.0;CONVEX;722952.2762610544;8890.621942535101;7043.688248476363;8820.177767265288;1.0000000000000002
PreemptionScheduler-comparator_smallest_task;0;100;10000;1.0;1.0;1.0;CONVEX;734936.7992055232;8274.462159378847;7148.071782782858;8202.973999846674;1.0000000000000024
PreemptionScheduler-comparator_oldest_task;0;100;10000;1.0;1.0;1.0;CONVEX;724145.7176973453;11596.147181220145;7050.6802792200315;11525.63144190676;0.999918378236719
PreemptionScheduler-comparator_oldest_task;0;100;10000;1.0;1.0;1.0;CONVEX;724279.4816179345;11052.189870561497;7043.692912220516;10981.745695291684;0.9999999999999998
PreemptionScheduler-comparator_oldest_task;0;100;10000;1.0;1.0;1.0;CONVEX;735413.8774588474;9324.403653269057;7148.027008596694;9252.915493736886;1.0
NaiveScheduler-comparator_smallest_task;0;100;10000;1.0;2.0;1.0;CONVEX;988822.8654743177;2101.0556799195015;97.52591625597017;2003.5297636635312;0.9862829801087692
NaiveScheduler-comparator_smallest_task;0;100;10000;1.0;2.0;1.0;CONVEX;977601.4833036248;1389.430867806972;97.52573627911349;1291.9051315278584;0.997602171690076
NaiveScheduler-comparator_smallest_task;0;100;10000;1.0;2.0;1.0;CONVEX;996254.1561519797;1910.1709972325305;98.63071921406161;1811.5402780184693;0.9900156361206204
NaiveScheduler-comparator_oldest_task;0;100;10000;1.0;2.0;1.0;CONVEX;988822.8654743183;10710.259544710216;97.52591625597023;10612.733628454245;0.9862829801087688
NaiveScheduler-comparator_oldest_task;0;100;10000;1.0;2.0;1.0;CONVEX;977601.4833036248;6553.665976041213;97.52573627911339;6456.1402397621;0.9976021716900751
NaiveScheduler-comparator_oldest_task;0;100;10000;1.0;2.0;1.0;CONVEX;996254.1561519785;9515.831467234146;98.63071921406149;9417.200748020085;0.9900156361206213
SeparateScheduler-comparator_smallest_task-0.05;0;100;10000;1.0;2.0;1.0;CONVEX;71448436.91179276;9807750.609029964;8424.791203390325;9807653.083113708;0.9589326151514099
SeparateScheduler-comparator_smallest_task-0.05;0;100;10000;1.0;2.0;1.0;CONVEX;71486849.98869294;9786928.241520517;8424.038585704566;9786830.715784237;0.9589112602346046
SeparateScheduler-comparator_smallest_task-0.05;0;100;10000;1.0;2.0;1.0;CONVEX;72397460.41553311;9917919.167685285;8517.634086875856;9917820.536966072;0.9588067912807385
SeparateScheduler-comparator_smallest_task-0.25;0;100;10000;1.0;2.0;1.0;CONVEX;82309867.41323054;10592813.410262635;9507.423628987848;10592715.884346379;0.7887574270588739
SeparateScheduler-comparator_smallest_task-0.25;0;100;10000;1.0;2.0;1.0;CONVEX;82354308.2029438;10573093.51508806;9507.286720120892;10572995.989351781;0.7886049605814904
SeparateScheduler-comparator_smallest_task-0.25;0;100;10000;1.0;2.0;1.0;CONVEX;83403230.43587936;10724624.441303726;9614.706233358025;10724525.810584513;0.7881904315567998
SeparateScheduler-comparator_smallest_task-0.5;0;100;10000;1.0;2.0;1.0;CONVEX;83907136.6046183;10677790.709888583;9658.890255076602;10677693.183972327;0.5755702462229518
SeparateScheduler-comparator_smallest_task-0.5;0;100;10000;1.0;2.0;1.0;CONVEX;83952463.82268651;10658396.715433586;9658.872430309853;10658299.189697308;0.5752584254531277
SeparateScheduler-comparator_smallest_task-0.5;0;100;10000;1.0;2.0;1.0;CONVEX;85021726.02710679;10812941.363465868;9768.309073533814;10812842.732746655;0.5744595840373476
SeparateScheduler-comparator_smallest_task-0.75;0;100;10000;1.0;2.0;1.0;CONVEX;84453570.80167207;10622971.30680157;9689.388202789592;10622873.780885315;0.360489193858352
SeparateScheduler-comparator_smallest_task-0.75;0;100;10000;1.0;2.0;1.0;CONVEX;84499201.27154598;10604136.247346971;9689.489685361788;10604038.721610693;0.36002620704487465
SeparateScheduler-comparator_smallest_task-0.75;0;100;10000;1.0;2.0;1.0;CONVEX;85575421.88726334;10759693.452214489;9799.572865704517;10759594.821495274;0.35886283097098864
SeparateScheduler-comparator_smallest_task-0.95;0;100;10000;1.0;2.0;1.0;CONVEX;84685805.33542006;9994009.595972495;9548.42244661623;9993912.07005624;0.1711566743631867
SeparateScheduler-comparator_smallest_task-0.95;0;100;10000;1.0;2.0;1.0;CONVEX;84731564.68731125;9978651.36525691;9549.141896067065;9978553.83952063;0.17064571765235692
SeparateScheduler-comparator_smallest_task-0.95;0;100;10000;1.0;2.0;1.0;CONVEX;85810742.62782991;10134512.515688214;9659.185541615521;10134413.884969;0.16937213843797855
SeparateScheduler-comparator_oldest_task-0.05;0;100;10000;1.0;2.0;1.0;CONVEX;71448436.91179292;10232880.081957625;8424.791203390347;10232782.55604137;0.9589326151514129
SeparateScheduler-comparator_oldest_task-0.05;0;100;10000;1.0;2.0;1.0;CONVEX;71486849.98869304;10227696.681210436;8424.038585704579;10227599.155474158;0.9589112602346055
SeparateScheduler-comparator_oldest_task-0.05;0;100;10000;1.0;2.0;1.0;CONVEX;72397460.41553311;10336975.92387457;8517.634086875853;10336877.293155355;0.9588067912807385
SeparateScheduler-comparator_oldest_task-0.25;0;100;10000;1.0;2.0;1.0;CONVEX;82309867.4132306;11018452.78925745;9507.423628987852;11018355.263341194;0.7887574270588732
SeparateScheduler-comparator_oldest_task-0.25;0;100;10000;1.0;2.0;1.0;CONVEX;82354308.20294382;11014309.624505049;9507.28672012089;11014212.09876877;0.7886049605814902
SeparateScheduler-comparator_oldest_task-0.25;0;100;10000;1.0;2.0;1.0;CONVEX;83403230.43587938;11144248.638096139;9614.706233358027;11144150.007376924;0.7881904315567996
SeparateScheduler-comparator_oldest_task-0.5;0;100;10000;1.0;2.0;1.0;CONVEX;83907136.60461834;11100984.2647232;9658.890255076603;11100886.738806944;0.5755702462229515
SeparateScheduler-comparator_oldest_task-0.5;0;100;10000;1.0;2.0;1.0;CONVEX;83952463.82268663;11097061.159691;9658.872430309862;11096963.633954722;0.5752584254531271
SeparateScheduler-comparator_oldest_task-0.5;0;100;10000;1.0;2.0;1.0;CONVEX;85021726.02710648;11230166.514142403;9768.309073533783;11230067.883423189;0.5744595840373471
SeparateScheduler-comparator_oldest_task-0.75;0;100;10000;1.0;2.0;1.0;CONVEX;84453570.80167203;11038385.24554739;9689.388202789587;11038287.719631134;0.3604891938583521
SeparateScheduler-comparator_oldest_task-0.75;0;100;10000;1.0;2.0;1.0;CONVEX;84499201.27154586;11034722.108355673;9689.489685361776;11034624.582619393;0.3600262070448751
SeparateScheduler-comparator_oldest_task-0.75;0;100;10000;1.0;2.0;1.0;CONVEX;85575421.88726342;11169263.456714148;9799.572865704526;11169164.825994933;0.3588628309709887
SeparateScheduler-comparator_oldest_task-0.95;0;100;10000;1.0;2.0;1.0;CONVEX;84685805.33541998;10355962.999548083;9548.422446616218;10355865.473631827;0.17115667436318668
SeparateScheduler-comparator_oldest_task-0.95;0;100;10000;1.0;2.0;1.0;CONVEX;84731564.6873109;10353743.76898793;9549.14189606703;10353646.243251652;0.17064571765235728
SeparateScheduler-comparator_oldest_task-0.95;0;100;10000;1.0;2.0;1.0;CONVEX;85810742.62783013;10491442.428840786;9659.185541615543;10491343.798121572;0.16937213843797824
SeparateWithPremptionScheduler-comparator_smallest_task-0.05;0;100;10000;1.0;2.0;1.0;CONVEX;13470387.00043521;6286948.757827183;2624.143056364635;6286851.231910927;0.9998767841672622
SeparateWithPremptionScheduler-comparator_smallest_task-0.05;0;100;10000;1.0;2.0;1.0;CONVEX;13440968.943097832;6271044.728476335;2618.407301895391;6270947.202740056;0.9999550300766498
SeparateWithPremptionScheduler-comparator_smallest_task-0.05;0;100;10000;1.0;2.0;1.0;CONVEX;13467241.058807878;6285750.979808921;2622.452725756789;6285652.349089707;0.9999044343183617
SeparateWithPremptionScheduler-comparator_smallest_task-0.25;0;100;10000;1.0;2.0;1.0;CONVEX;13455706.19053331;6293673.710751634;2619.172226606279;6293576.184835378;0.9998766497329804
SeparateWithPremptionScheduler-comparator_smallest_task-0.25;0;100;10000;1.0;2.0;1.0;CONVEX;13426321.45952675;6277655.549054597;2613.447756222735;6277558.023318317;0.999954981016585
SeparateWithPremptionScheduler-comparator_smallest_task-0.25;0;100;10000;1.0;2.0;1.0;CONVEX;13452576.489919992;6292271.432484219;2617.487395103484;6292172.801765005;0.9999043301428185
SeparateWithPremptionScheduler-comparator_smallest_task-0.5;0;100;10000;1.0;2.0;1.0;CONVEX;13376616.59979187;6254211.667030811;2603.021505724673;6254114.141114555;0.9998759204213434
SeparateWithPremptionScheduler-comparator_smallest_task-0.5;0;100;10000;1.0;2.0;1.0;CONVEX;13347411.406963946;6238302.063176677;2597.3336984592916;6238204.537440397;0.9999547148638286
SeparateWithPremptionScheduler-comparator_smallest_task-0.5;0;100;10000;1.0;2.0;1.0;CONVEX;13373574.394021489;6252802.412105604;2601.354541361834;6252703.78138639;0.9999037649895514
SeparateWithPremptionScheduler-comparator_smallest_task-0.75;0;100;10000;1.0;2.0;1.0;CONVEX;13138947.1116855;6130826.621343471;2555.1632531691357;6130729.095427215;0.9998736759545934
SeparateWithPremptionScheduler-comparator_smallest_task-0.75;0;100;10000;1.0;2.0;1.0;CONVEX;13110281.443042737;6115063.68042402;2549.584087046203;6114966.15468774;0.9999538957767046
SeparateWithPremptionScheduler-comparator_smallest_task-0.75;0;100;10000;1.0;2.0;1.0;CONVEX;13136167.83374594;6129247.912901985;2553.54923319824;6129149.282182772;0.9999020257591227
SeparateWithPremptionScheduler-comparator_smallest_task-0.95;0;100;10000;1.0;2.0;1.0;CONVEX;11517468.898164943;5281946.025079137;2229.1945663518263;5281848.499162881;0.9998558915186828
SeparateWithPremptionScheduler-comparator_smallest_task-0.95;0;100;10000;1.0;2.0;1.0;CONVEX;11492484.08363087;5267931.0528684;2224.3553689624678;5267833.52713212;0.999947405683686
SeparateWithPremptionScheduler-comparator_smallest_task-0.95;0;100;10000;1.0;2.0;1.0;CONVEX;11516483.421157429;5280148.503161846;2227.941157414342;5280049.872442631;0.9998882466092759
SeparateWithPremptionScheduler-comparator_oldest_task-0.05;0;100;10000;1.0;2.0;1.0;CONVEX;13470387.000435233;6700046.568429606;2624.143056364642;6699949.04251335;0.9998767841672619
SeparateWithPremptionScheduler-comparator_oldest_task-0.05;0;100;10000;1.0;2.0;1.0;CONVEX;13440968.943097847;6700519.45116938;2618.4073018953954;6700421.925433101;0.9999550300766488
SeparateWithPremptionScheduler-comparator_oldest_task-0.05;0;100;10000;1.0;2.0;1.0;CONVEX;13467241.058807844;6692730.866609119;2622.4527257567815;6692632.235889904;0.999904434318363
SeparateWithPremptionScheduler-comparator_oldest_task-0.25;0;100;10000;1.0;2.0;1.0;CONVEX;13455706.190533258;6705481.874645827;2619.1722266062707;6705384.348729571;0.9998766497329791
SeparateWithPremptionScheduler-comparator_oldest_task-0.25;0;100;10000;1.0;2.0;1.0;CONVEX;13426321.4595267;6705849.653133476;2613.4477562227266;6705752.127397197;0.9999549810165835
SeparateWithPremptionScheduler-comparator_oldest_task-0.25;0;100;10000;1.0;2.0;1.0;CONVEX;13452576.489919992;6698177.755181701;2617.487395103484;6698079.124462487;0.9999043301428185
SeparateWithPremptionScheduler-comparator_oldest_task-0.5;0;100;10000;1.0;2.0;1.0;CONVEX;13376616.599791821;6663318.68638791;2603.021505724665;6663221.160471654;0.9998759204213453
SeparateWithPremptionScheduler-comparator_oldest_task-0.5;0;100;10000;1.0;2.0;1.0;CONVEX;13347411.406963909;6663657.595950073;2597.3336984592847;6663560.070213793;0.9999547148638299
SeparateWithPremptionScheduler-comparator_oldest_task-0.5;0;100;10000;1.0;2.0;1.0;CONVEX;13373574.394021487;6656031.986406565;2601.354541361833;6655933.355687351;0.9999037649895516
SeparateWithPremptionScheduler-comparator_oldest_task-0.75;0;100;10000;1.0;2.0;1.0;CONVEX;13138947.111685473;6531995.515401346;2555.1632531691325;6531897.98948509;0.9998736759545941
SeparateWithPremptionScheduler-comparator_oldest_task-0.75;0;100;10000;1.0;2.0;1.0;CONVEX;13110281.443042727;6532280.073416328;2549.584087046202;6532182.547680049;0.9999538957767049
SeparateWithPremptionScheduler-comparator_oldest_task-0.75;0;100;10000;1.0;2.0;1.0;CONVEX;13136167.833745947;6524757.570195694;2553.5492331982414;6524658.939476481;0.9999020257591225
SeparateWithPremptionScheduler-comparator_oldest_task-0.95;0;100;10000;1.0;2.0;1.0;CONVEX;11517468.898164876;5629766.047573295;2229.194566351815;5629668.521657039;0.9998558915186799
SeparateWithPremptionScheduler-comparator_oldest_task-0.95;0;100;10000;1.0;2.0;1.0;CONVEX;11492484.083630854;5629722.033927818;2224.3553689624655;5629624.508191539;0.9999474056836866
SeparateWithPremptionScheduler-comparator_oldest_task-0.95;0;100;10000;1.0;2.0;1.0;CONVEX;11516483.421157414;5622867.684644063;2227.9411574143387;5622769.053924849;0.9998882466092759
PreemptionScheduler-comparator_smallest_task;0;100;10000;1.0;2.0;1.0;CONVEX;1035802.8348710642;11602.314521382903;9748.684918406045;11504.788605126932;0.9983976053205681
PreemptionScheduler-comparator_smallest_task;0;100;10000;1.0;2.0;1.0;CONVEX;1032977.9355717924;10626.707500598563;9750.453786487555;10529.181764319448;0.9994148574501955
PreemptionScheduler-comparator_smallest_task;0;100;10000;1.0;2.0;1.0;CONVEX;1045662.6148503054;11270.47553940813;9859.910082312244;11171.844820194068;0.9987691956724315
PreemptionScheduler-comparator_oldest_task;0;100;10000;1.0;2.0;1.0;CONVEX;1040670.9804155264;18048.613597200776;9748.674956162651;17951.087680944805;0.9984051011484169
PreemptionScheduler-comparator_oldest_task;0;100;10000;1.0;2.0;1.0;CONVEX;1033356.5920672866;13360.841996324694;9750.461347145263;13263.31626004558;0.9994150718660422
PreemptionScheduler-comparator_oldest_task;0;100;10000;1.0;2.0;1.0;CONVEX;1050047.0322383156;15778.242664135736;9859.918395245624;15679.611944921675;0.9987743348326117
NaiveScheduler-comparator_smallest_task;0;100;10000;1.0;5.0;1.0;CONVEX;1260338.982812785;2877.943951008657;125.02671298828842;2752.917238020369;0.9920086158825137
NaiveScheduler-comparator_smallest_task;0;100;10000;1.0;5.0;1.0;CONVEX;1375380.113742226;2824.53773902851;133.85879090012662;2690.678948128383;0.9732494280138635
NaiveScheduler-comparator_smallest_task;0;100;10000;1.0;5.0;1.0;CONVEX;1355007.4464761198;2867.160836053324;130.64497968689122;2736.5158563664318;0.9641642931679149
NaiveScheduler-comparator_oldest_task;0;100;10000;1.0;5.0;1.0;CONVEX;1260338.9828127855;28603.819085580562;125.02671298828848;28478.792372592274;0.9920086158825134
NaiveScheduler-comparator_oldest_task;0;100;10000;1.0;5.0;1.0;CONVEX;1375380.1137422272;25880.233176728147;133.85879090012682;25746.37438582802;0.9732494280138632
NaiveScheduler-comparator_oldest_task;0;100;10000;1.0;5.0;1.0;CONVEX;1355007.4464761217;28195.945175926256;130.64497968689136;28065.300196239365;0.9641642931679191
SeparateScheduler-comparator_smallest_task-0.05;0;100;10000;1.0;5.0;1.0;CONVEX;95203968.77061242;6338407.34703059;10733.55432829524;6338282.320317602;0.9563713596549598
SeparateScheduler-comparator_smallest_task-0.05;0;100;10000;1.0;5.0;1.0;CONVEX;102661885.00404854;6497026.468605759;11478.216320405743;6496892.609814858;0.9559030078200543
SeparateScheduler-comparator_smallest_task-0.05;0;100;10000;1.0;5.0;1.0;CONVEX;99954161.24495283;6434743.262553887;11207.199813423866;6434612.617574201;0.9560311293475025
SeparateScheduler-comparator_smallest_task-0.25;0;100;10000;1.0;5.0;1.0;CONVEX;109677056.14832781;6527040.826985896;12177.536138588137;6526915.800272908;0.7775771106155325
SeparateScheduler-comparator_smallest_task-0.25;0;100;10000;1.0;5.0;1.0;CONVEX;118268738.91162671;6718852.674198635;13035.577881552534;6718718.815407734;0.775549946704282
SeparateScheduler-comparator_smallest_task-0.25;0;100;10000;1.0;5.0;1.0;CONVEX;115148865.77373272;6644219.271297777;12723.34617519374;6644088.62631809;0.7762221563967905
SeparateScheduler-comparator_smallest_task-0.5;0;100;10000;1.0;5.0;1.0;CONVEX;111805451.35093307;6520794.090480661;12382.547594193016;6520669.0637676725;0.5537541973390404
SeparateScheduler-comparator_smallest_task-0.5;0;100;10000;1.0;5.0;1.0;CONVEX;120563864.48627052;6717583.378301601;13257.26966346156;6717449.519510701;0.5498027837757006
SeparateScheduler-comparator_smallest_task-0.5;0;100;10000;1.0;5.0;1.0;CONVEX;117383381.14561208;6641111.843250134;12938.976321539049;6640981.198270448;0.5511417457590729
SeparateScheduler-comparator_smallest_task-0.75;0;100;10000;1.0;5.0;1.0;CONVEX;112533586.55182438;6425087.022696777;12432.479079134891;6424961.995983789;0.32858456706674694
SeparateScheduler-comparator_smallest_task-0.75;0;100;10000;1.0;5.0;1.0;CONVEX;121349039.0249645;6623846.958408666;13312.926388784546;6623713.099617765;0.3228078995775408
SeparateScheduler-comparator_smallest_task-0.75;0;100;10000;1.0;5.0;1.0;CONVEX;118147820.61493926;6546690.125972156;12992.557741393319;6546559.48099247;0.3247793313544008
SeparateScheduler-comparator_smallest_task-0.95;0;100;10000;1.0;5.0;1.0;CONVEX;112843044.01220308;5708886.797510506;12307.826986171376;5708761.770797517;0.13616804555523704
SeparateScheduler-comparator_smallest_task-0.95;0;100;10000;1.0;5.0;1.0;CONVEX;121682738.20390935;5910417.574572548;13190.84335256342;5910283.715781648;0.1298339246718769
SeparateScheduler-comparator_smallest_task-0.95;0;100;10000;1.0;5.0;1.0;CONVEX;118472707.3894033;5832560.362288542;12869.581234706275;5832429.717308855;0.1320020517216633
SeparateScheduler-comparator_oldest_task-0.05;0;100;10000;1.0;5.0;1.0;CONVEX;95203968.77061237;6614040.231154867;10733.554328295242;6613915.20444188;0.9563713596549599
SeparateScheduler-comparator_oldest_task-0.05;0;100;10000;1.0;5.0;1.0;CONVEX;102661885.0040486;6767185.0318925185;11478.216320405749;6767051.173101618;0.9559030078200548
SeparateScheduler-comparator_oldest_task-0.05;0;100;10000;1.0;5.0;1.0;CONVEX;99954161.24495286;6707449.067589605;11207.199813423871;6707318.422609918;0.9560311293475025
SeparateScheduler-comparator_oldest_task-0.25;0;100;10000;1.0;5.0;1.0;CONVEX;109677056.14832792;6801937.741760294;12177.536138588142;6801812.715047305;0.7775771106155317
SeparateScheduler-comparator_oldest_task-0.25;0;100;10000;1.0;5.0;1.0;CONVEX;118268738.9116267;6988293.577173662;13035.57788155253;6988159.718382763;0.7755499467042821
SeparateScheduler-comparator_oldest_task-0.25;0;100;10000;1.0;5.0;1.0;CONVEX;115148865.77373269;6916203.688676007;12723.346175193741;6916073.043696321;0.7762221563967906
SeparateScheduler-comparator_oldest_task-0.5;0;100;10000;1.0;5.0;1.0;CONVEX;111805451.3509331;6793898.380370946;12382.547594193025;6793773.353657957;0.5537541973390405
SeparateScheduler-comparator_oldest_task-0.5;0;100;10000;1.0;5.0;1.0;CONVEX;120563864.48627047;6985267.356847796;13257.269663461559;6985133.498056895;0.5498027837757009
